ID,지역,도서관명,상호대차 유무,순회사서 유무,지원 여부,지원인력,지원예산,지원장서,지원프로,외부대출여부,대출도서 전용프로그램 여부,전용프로그램 공공도서관 연계 여부,연간 도서대출 권수,연간 증가 장서 수,총 보유 장서 수,연간 증가 연속간행물 수,현재 총 보유 연속간행물 수,건물면적,열람석,PC 유무,관리자용 컴퓨터,이용자용 컴퓨터,연간 총 이용자 수,1일 평균 이용자 수,회원등록자 수,총직원,총봉사자,자격증직원,자격증봉사자,도서구입비,인건비,운영비,합계,실시여부,독서프로수,독서프로실시횟수,독서프로참가자수,문화프로수,문화프로실시횟수,문화프로참가자수
1557,경남,석봉마을작은도서관,1,0,1,0,20400000,0,2,1,1,1,20000,255,5600,1,5,121,30,1,1,1,21000,70,4200,1,8,1,0,4000000,16500000,2000000,22500000,1,0,0,0,5,260,2600
1558,경남,석전2동 새마을문고,0,0,1,0,14400000,0,0,1,1,0,8522,1265,8599,5,20,66,10,1,1,0,2191,7,0,0,10,0,0,3600000,7800000,3000000,14400000,1,0,0,0,4,104,826
1559,경남,선비마을 작은도서관 ,0,0,1,0,0,0,0,1,0,0,1071,110,5649,0,0,69,12,1,1,0,783,3,0,1,0,0,0,898221,0,0,898221,0,0,0,0,0,0,0
1560,경남,성내 그루터기 작은도서관,0,0,0,0,0,0,0,0, , ,0,400,3000,0,2,99,8,1,1,2,2610,10,0,1,0,0,0,2000000,1000000,2000000,5000000,1,1,1,30,0,0,0
1561,경남,성산면 새마을문고,0,0,0,0,0,0,0,1,0,0,118,0,1050,0,0,33,10,1,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,경남,성은 작은도서관,0,0,0,0,0,0,0,1,0,0,700,0,1002,0,0,93,6,1,1,1,1878,6,0,0,2,0,0,0,0,1500000,1500000,0,0,0,0,0,0,0
1563,경남,성주마을도서관,0,0, ,0,0,0,0,1,0,0,5709,693,20574,15,8,211,33,1,2,5,29200,80,0,2,2,1,0,7368300,30000000,8231700,45600000,1,8,29,270,22,182,1752
1564,경남,소계평생교육센터,0,0,1,0,0,0,0,1,0,0,6239,666,14489,0,5,230,22,1,2,4,3150,9,5285,2,0,1,0,6592570,63287405,10903357,80783332,1,1,1,8,20,538,2062
1565,경남,소리작은도서관,1,0,1,0,56400000,0,2,1,1,1,2899,602,5779,10,17,255,18,1,2,2,23788,76,4200,2,0,2,0,5136320,31800000,19463320,56399640,1,7,115,1168,3,58,438
1566,경남,소주동작은도서관,0,0,1,0,0,623,1,0, , ,0,623,2084,0,0,49,20,1,1,0,1305,5,0,0,1,0,0,1000000,0,0,1000000,1,0,0,0,1,24,144
1567,경남,송보작은도서관,0,0,1,0,6400000,0,0,1,1,0,4000,530,7000,0,0,264,20,1,1,3,5634,18,0,0,3,0,1,3400000,3000000,480000,6880000,0,0,0,0,0,0,0
1568,경남,수동면새마을문고,0,0,0,0,0,0,0,1,0,0,121,40,1200,1,1,66,15,0,0,0,522,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,경남,수림 작은도서관,0,0,1,0,3000000,0,0,1,0,0,50,700,4250,0,1,49,10,1,1,0,1565,5,0,1,3,0,0,1100000,0,3600000,4700000,1,1,1,25,2,1,60
1570,경남,숲속마을도서관,0,0,1,0,3000000,0,0,1,0,0,13326,1146,12188,0,5,107,20,1,2,0,15650,50,2219,0,1,0,0,13800000,4800000,5400000,24000000,1,1,4,3,20,596,1059
1571,경남,숲속작은도서관,0,1,1,1,2000000,0,0,1,0,0,720,50,1700,0,0,66,12,1,1,0,313,1,60,0,2,0,0,2000000,0,0,2000000,0,0,0,0,0,0,0
1572,경남,시민문화센터 작은도서관,0,0,1,0,0,0,0,1,1,0,3802,741,8712,4,5,242,96,1,2,1,15650,50,734,2,0,1,0,0,30955000,458000,31413000,0,0,0,0,0,0,0
1573,경남,시호미래작은도서관,1,0,1,0,20400000,0,0,1,1,1,3300,568,7800,11,13,99,16,1,1,0,2817,9,4200,1,0,1,0,668760,14129520,5601720,20400000,1,1,1,25,1,4,60
1574,경남,신기주공작은도서관,0,0,1,0,11000000,0,0,1,0,0,5484,651,9415,0,2,60,32,1,1,1,5220,20,394,0,6,0,0,5000000,0,6000000,11000000,1,1,96,960,0,0,0
1575,경남,신나는 도서관,0,0,1,0,3000000,175,0,1,0,0,60,300,2800,0,2,66,20,0,0,0,3130,10,0,1,0,0,0,1300000,0,3000000,4300000,1,1,10,60,2,20,140
1576,경남,신안1차 주공아파트 새마을문고,0,0,0,0,0,0,0,0, , ,0,0,2000,0,0,49,13,0,0,0,1095,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,경남,신월평생교육센터,0,0, ,0,0,0,0,1,0,0,1197,521,14405,4,9,119,36,1,2,3,12520,40,6973,2,2,0,0,6000000,30000000,9600000,45600000,1,2,27,440,89,606,1161
1578,경남,신창비바패밀리작은도서관,1,0,1,0,13200000,0,0,1,1,0,9400,1023,11841,6,6,138,28,1,2,1,9390,30,0,0,22,0,1,6000000,0,7200000,13200000,1,0,0,0,6,6,30
1579,경남,심산문고,0,0,0,0,0,0,0,0, , ,0,0,1000,0,0,66,20,0,0,0,2191,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,경남,십대의문고,0,0,0,0,0,0,0,1,1,0,1,700,3000,0,0,45,12,1,1,4,7830,30,0,0,1,0,0,0,0,0,0,1,1,10,30,2,2,30
1581,경남,쌍용하늘작은도서관,1,0,1,0,11000000,0,0,1,1,1,14096,572,8096,2,5,40,12,1,1,0,3915,15,493,0,0,0,0,5000000,4800000,6000000,15800000,1,1,48,480,3,3,30
1582,경남,썬샤인작은도서관,0,0,0,0,0,0,0,1,0,0,150,300,1800,0,0,99,30,1,2,1,7830,30,60,3,7,0,0,500000,6000000,1380000,7880000,0,0,0,0,0,0,0
1583,경남,아름다운 작은도서관,0,0,1,0,1000000,0,0,0, , ,0,141,2000,0,0,53,20,1,1,0,3600,15,20,2,0,0,0,1000000,0,0,1000000,1,1,50,750,0,0,0
1584,경남,아이러브영어도서관,0,0,0,0,0,0,0,1,1,0,800,0,2000,1,1,60,10,1,1,3,6260,20,0,1,50,0,0,4500000,1200000,4800000,10500000,0,0,0,0,0,0,0
1585,경남,악양 작은도서관 책보따리,0,0, ,0,0,0,0,1,1,0,2000,100,10200,0,2,142,30,1,1,0,4695,15,100,0,15,0,0,1000000,5000000,5500000,11500000,1,1,1,10,0,0,0
1586,경남,안민고을도서관,0,0,0,0,0,0,0,1,0,0,500,100,7000,0,4,43,16,1,1,2,6260,20,0,1,1,0,0,1000000,500000,960000,2460000,1,1,1,15,0,0,0
1587,경남,안민마을도서관,1,0, ,0,0,0,0,1,1,0,6295,527,11383,8,16,131,16,1,1,1,1500,30,2132,1,1,1,0,6000000,15000000,6600000,27600000,1,1,10,6,13,134,481
1588,경남,안민청솔마을도서관,0,0, ,0,0,0,0,1,0,0,4698,600,13750,6,6,139,130,1,1,5,4491,13,0,1,6,1,0,6000000,15000000,6600000,27600000,0,0,0,0,0,0,0
1589,경남,안정작은도서관,0,0, ,0,0,0,0,1,0,0,2634,2112,2112,0,0,100,40,1,1,0,4698,18,214,0,7,0,0,11360800,0,10355000,21715800,1,1,1,30,1,1,15
1590,경남,야로교회문고,0,0,0,0,0,0,0,1,0,0,50,100,2500,10,2,48,30,1,1,0,720,2,0,1,0,0,0,2200000,0,1000000,3200000,1,1,2,30,0,0,0
1591,경남,양덕1동 새마을문고,0,0,0,0,0,0,0,1,1,0,6624,821,6336,0,0,36,7,1,1,0,5742,22,1164,0,2,0,0,3600000,7800000,3000000,14400000,0,0,0,0,0,0,0
1592,경남,양덕2동 새마을문고,0,0,0,0,0,0,0,1,1,0,2126,568,9063,0,0,90,20,1,1,0,12520,40,0,0,17,0,0,4600000,7800000,3000000,15400000,1,1,1,20,0,0,0
1593,경남,양산종합사회복지관행복한도서실,1,0,1,0,5000000,0,0,1,1,1,692,420,2199,0,0,45,24,1,1,0,1878,6,11,1,3,0,0,5000000,0,0,5000000,1,0,0,0,19,23,712
1594,경남,양산타워작은도서관,0,0,0,0,0,0,0,0, , ,0,251,2470,0,4,320,100,1,1,0,127750,350,0,3,0,0,0,5000000,0,0,5000000,0,0,0,0,0,0,0
1595,경남,에버빌작은도서관,1,0,1,0,11000000,0,0,1,1,1,4178,824,6100,2,3,72,30,1,1,0,7830,30,423,0,5,0,0,5000000,0,6000000,11000000,1,0,0,0,5,9,50
1596,경남,여울목의탄문고,0,0,0,0,0,0,0,1,0,0,84,200,2500,1,1,33,6,0,0,0,1256,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,경남,연세 작은도서관,0,0,0,0,0,0,0,0, , ,0,0,1000,0,0,52,18,0,0,0,522,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,경남,영산새마을문고,0,1,1,0,0,599,0,1,1,0,300,1627,4589,0,0,386,10,1,1,0,800,10,0,3,0,0,0,0,0,0,0,1,1,1,30,2,2,60
1599,경남,옥종 새마을문고,0,0,0,0,0,0,0,1,1,0,1500,100,4500,0,0,139,30,1,1,1,783,3,40,0,15,0,0,0,0,500000,500000,0,0,0,0,0,0,0
1600,경남,옥포작은도서관,0,0,1,0,12000000,0,0,1,1,0,22563,1433,33529,0,15,219,15,1,3,6,90471,289,17798,1,15,1,0,12000000,18000000,8738000,38738000,1,1,5,100,7,97,2658
1601,경남,온새미로도서관,0,0,0,0,0,0,0,1,1,0,4068,500,4000,0,0,79,25,1,1,0,1400,36,500,0,25,0,0,0,0,0,0,1,3,120,1000,5,40,400
1602,경남,옹달샘문고,0,0,0,0,0,0,0,1,0,0,50,325,3439,0,0,52,24,1,1,4,2555,7,100,2,3,1,0,3200000,1200000,3600000,8000000,1,2,2,48,2,2,52
1603,경남,옹달샘작은도서관,1,0,1,0,11000000,1000,0,1,1,1,3880,500,5014,3,5,77,30,1,1,1,2610,10,0,0,10,0,0,5000000,3000000,6000000,14000000,1,1,20,60,5,24,140
1604,경남,용강주공 느티나무 작은도서관,0,0,1,0,3400000,0,0,1,1,0,3184,500,3500,0,3,79,24,1,1,0,1565,5,0,0,16,0,0,3400000,3000000,0,6400000,1,1,4,60,3,3,80
1605,경남,용남면새마을작은도서관,0,0,1,0,1596000,228,0,1,0,0,3262,650,8289,0,1,132,45,1,1,0,6260,20,467,0,23,0,0,6094000,0,2628000,8722000,1,0,0,0,3,6,180
1606,경남,용잠마을도서관,0,0,1,0,0,0,0,1,1,0,13041,716,11925,4,4,227,20,1,2,2,18250,50,2974,1,6,0,0,6000000,15000000,6600000,27600000,0,0,0,0,0,0,0
1607,경남,용지평생교육센터,0,0,1,0,0,0,0,1,1,0,4429,596,16664,0,7,257,47,1,2,4,25666,82,4281,2,6,1,0,6400280,57142580,10489610,74032470,1,4,53,339,16,764,4484
1608,경남,우남작은도서관,1,0,1,0,11000000,0,0,1,1,1,5358,1072,9702,0,0,206,53,1,1,0,4437,17,298,0,10,0,0,5000000,0,6000000,11000000,1,1,40,480,2,24,264
1609,경남,우리동네도서관,0,0,0,0,0,0,0,1,0,0,50,70,3000,1,5,53,20,1,1,0,1305,5,0,1,0,0,0,600000,0,0,600000,1,1,52,260,1,156,468
1610,경남,우리동네작은도서관,0,0,1,0,0,0,2,1,1,0,1000,300,2800,3,3,66,11,1,1,0,1200,5,143,1,5,0,0,0,0,4900000,4900000,1,1,1,4,8,40,30
1611,경남,우리마을도서관,0,0,0,0,0,0,0,0, , ,0,300,2000,0,0,89,10,1,1,1,540,2,0,1,1,0,0,0,0,1800000,1800000,0,0,0,0,0,0,0
1612,경남,우리작은도서관,1,1,1,1,20400000,0,4,1,1,0,1702,244,8072,0,1,115,17,1,1,1,9390,30,4200,1,10,0,0,827600,13485360,6914640,21227600,1,2,2,70,4,4,130
1613,경남,우리행복한도서관,0,0,0,0,0,0,0,0, , ,0,0,1450,0,0,132,14,0,0,0,1095,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,경남,우미마을작은도서관,0,0,0,0,0,0,0,1,1,0,3848,2402,2402,0,0,83,20,1,1,1,3915,15,266,0,15,0,0,348900,0,1900000,2248900,1,1,1,13,19,153,928
1615,경남,우성아파트새마을문고,0,0,1,0,15000000,0,0,1,1,0,5315,500,6600,0,0,60,10,1,2,0,6260,20,756,0,9,0,1,3600000,8400000,3000000,15000000,1,4,130,3250,1,72,648
1616,경남,웅남평생교육센터,0,0,0,0,0,0,0,1,0,0,6540,850,20451,2,8,150,15,1,2,6,4695,15,3798,2,1,1,0,6000000,30000000,9600000,45600000,1,2,8,16,14,650,1124
1617,경남,웅상종합사회복지관 꿈마루작은도서관,0,0,0,0,0,0,0,1,0,0,2822,0,3232,20,0,51,18,0,0,0,1472,10,0,1,5,0,0,0,0,0,0,1,2,8,105,0,0,0
1618,경남,웅상푸르지오작은도서관,1,0,1,0,11000000,0,0,1,1,1,5287,1090,8580,2,2,132,36,1,1,0,1827,7,0,0,12,0,0,5000000,0,6000000,11000000,1,2,8,15,12,60,80
1619,경남,월산주공작은도서관,1,0,1,0,20400000,0,3,1,1,1,13349,469,11888,0,0,118,30,1,2,1,25040,80,4200,1,10,1,0,1643040,13405680,5351280,20400000,1,4,4,95,12,12,215
1620,경남,율상마을푸르지오작은도서관,0,0,0,0,0,0,0,1,1,0,4618,167,4454,1,1,46,10,1,2,0,5321,17,160,0,11,0,0,4000000,9000000,600000,13600000,1,0,0,0,7,336,80
1621,경남,율하e편한작은도서관,1,0,1,0,20400000,0,3,1,1,1,5402,1080,4648,0,0,125,17,1,1,1,10440,40,4200,1,1,1,0,2100514,16297779,2001707,20400000,1,0,0,0,2,96,960
1622,경남,은모래작은도서관,1,1,1,1,2000000,0,0,1,0,0,795,100,1600,0,0,33,10,1,1,0,626,2,54,0,2,0,0,2000000,0,0,2000000,0,0,0,0,0,0,0
1623,경남,의령덕암교회문고,0,0,0,0,0,0,0,0, , ,0,70,2000,1,1,83,20,0,0,0,10950,30,0,1,1,0,0,1600000,0,1200000,2800000,0,0,0,0,0,0,0
1624,경남,의창평생교육센터,0,0,1,0,0,0,0,1,0,0,1583,1488,14765,0,8,369,35,1,2,6,31390,86,4728,2,51,0,0,8213360,68071247,18360959,94645566,1,4,5,867,7,12,324
1625,경남,이미지작은도서관,0,1,1,1,24800000,729,2,1,0,0,34339,1154,16181,92,9,108,30,1,1,1,34106,118,3886,2,2,0,0,4800000,13800000,7800000,26400000,1,1,10,61,15,333,745
1626,경남,이안나누리작은도서관,1,1,1,1,25400000,0,4,1,1,1,6346,932,6126,0,3,129,30,1,1,1,2191,7,4200,1,9,0,0,6000000,18743580,2856420,27600000,1,2,30,25,8,50,200
1627,경남,이안애작은도서관,0,0,1,0,340000,0,0,1,0,0,4320,1870,2081,0,0,65,23,1,1,0,2610,10,138,0,11,0,0,3400000,0,600000,4000000,1,1,12,94,4,8,120
1628,경남,이편한 작은 도서관,1,0,1,0,11000000,0,0,1,1,1,10966,869,7640,1,2,82,40,1,1,0,1878,6,0,1,7,0,0,5000000,3600000,6000000,14600000,1,2,24,10,10,48,60
1629,경남,이현동 웰가아파트 새마을문고,0,0,0,0,0,0,0,0, , ,0,83,7209,1,3,159,64,1,1,1,939,3,50,0,0,0,0,1000000,0,500000,1500000,0,0,0,0,0,0,0
1630,경남,일동미라주아파트작은도서관,0,0,0,0,0,0,0,0, , ,0,1000,1000,0,0,159,65,0,0,0,3650,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,경남,일동한신꿈나무작은도서관,1,0,1,0,20400000,0,5,1,1,1,4796,77,5052,0,0,190,20,1,1,1,13146,42,4200,1,8,0,0,793230,16956000,2650770,20400000,1,2,6,30,4,52,2444
1632,경남,일신숲속마을작은도서관,0,0,0,0,0,0,0,0, , ,0,300,6203,0,0,36,20,1,1,0,2088,8,2000,0,5,0,0,2000000,0,100000,2100000,0,0,0,0,0,0,0
1633,경남,자산마을문고,0,0,0,0,0,0,0,0, , ,0,100,2700,1,3,56,25,1,1,1,12520,40,0,1,0,0,0,1500000,2400000,1200000,5100000,1,2,40,800,1,4,80
1634,경남,자여마을도서관,0,0,1,0,0,0,0,1,1,0,9475,864,13037,4,4,77,14,1,1,0,10950,30,3863,1,1,0,0,6000000,15000000,6600000,27600000,1,0,0,0,1,12,350
1635,경남,자이새마을작은도서관,0,0,1,0,1000000,0,0,1,1,0,100,3200,3200,0,0,63,42,1,1,0,250,3,0,0,6,0,0,1845210,0,0,1845210,0,0,0,0,0,0,0
1636,경남,작은 영어도서관,0,0,0,0,0,0,0,0, , ,0,0,1500,0,0,40,21,1,1,0,783,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,경남,작은숲영어도서관,0,0,0,0,0,0,0,1,1,0,200,500,2500,2,2,97,18,1,2,1,35995,115,46,1,0,0,0,829510,1160000,9442110,11431620,1,4,142,549,8,108,79
1638,경남,장마새마을문고,0,0,0,0,0,0,0,1,0,0,100,0,1028,0,0,33,10,1,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,경남,장유대우작은도서관,1,1,1,1,20400000,0,2,1,1,1,12501,420,14287,1,3,181,30,1,2,1,9390,30,4200,1,0,1,0,344740,13371450,6683810,20400000,1,0,0,0,17,340,2308
1640,경남,적량(죽치)새마을문고,0,0,0,0,0,0,0,1,0,0,700,50,2150,0,0,50,20,0,0,0,730,2,33,0,2,0,0,0,0,500000,500000,0,0,0,0,0,0,0
1641,경남,적중문고,0,0,0,0,0,0,0,1,0,0,720,100,2500,4,4,84,16,1,1,5,8700,29,0,2,0,0,0,1200000,0,0,1200000,1,2,8,80,0,0,0
1642,경남,정량동새마을작은도서관,0,0,1,0,875000,517,0,1,0,0,762,517,1747,0,0,69,13,1,1,0,12775,35,216,0,10,0,0,6523200,0,1680000,8203200,0,0,0,0,0,0,0
1643,경남,정촌면 새마을문고(정촌글샘),0,0,1,0,3000000,0,0,1,1,0,1500,400,8150,0,2,56,8,1,1,0,2610,10,0,0,11,0,1,4000000,0,1500000,5500000,0,0,0,0,0,0,0
1644,경남,제자교회부설 예닮작은도사관,0,0,1,0,3000000,85,2,1,0,0,144,150,1850,0,0,50,18,1,1,1,783,3,0,1,5,0,0,2000000,500000,3000000,5500000,1,1,10,11,2,12,5
1645,경남,젤미작은도서관,1,0,1,0,20400000,0,4,1,1,1,20727,798,11753,0,5,176,25,1,1,1,13050,50,4200,1,30,1,0,3200000,16260000,3740000,23200000,1,1,10,20,6,140,141
1646,경남,주약현대마을도서관 다락,0,0,1,0,4000000,0,0,1,1,0,1917,191,3656,0,1,135,40,1,1,0,2880,10,54,0,11,0,0,3017940,0,3578224,6596164,1,0,0,0,10,14,130
1647,경남,주촌디딤돌작은도서관,1,0,1,0,20400000,0,1,1,1,1,2000,366,5500,0,4,106,20,1,1,1,3130,10,4200,1,0,0,0,2100000,13710270,4589730,20400000,1,1,12,600,4,192,2400
1648,경남,중앙동새마을작은도서관,0,0,1,0,1393000,180,0,0, , ,0,180,1100,0,0,83,35,1,0,5,522,2,0,0,10,0,0,2465900,0,1873000,4338900,0,0,0,0,0,0,0
1649,경남,중앙성결문고,0,0,0,0,0,0,0,1,0,0,50,50,1600,0,6,80,15,1,1,0,2500,8,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,경남,중앙어린이도서관,0,0,0,0,0,0,0,0, , ,0,0,2000,0,0,45,20,0,0,0,418,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,경남,중앙평생교육센터,0,0, ,0,0,0,0,1,0,0,3727,805,15980,14,20,277,16,1,3,4,4745,13,3467,2,0,1,0,6000000,30000000,9600000,45600000,1,2,13,114,15,114,105
1652,경남,중일 새마을문고,0,0,0,0,0,0,0,1,0,0,500,50,2300,0,0,33,24,1,1,1,261,1,30,0,2,0,0,0,0,500000,500000,0,0,0,0,0,0,0
1653,경남,중흥샘이깊은작은도서관,1,0,1,0,20400000,0,4,1,1,1,4736,687,3124,3,3,146,42,1,1,1,7830,30,4200,1,0,0,0,1739370,15306960,3483520,20529850,1,4,21,586,5,147,1313
1654,경남,지리산(군부대) 새마을문고,0,0,1,0,0,200,0,0, , ,0,200,1240,0,0,50,28,0,0,0,4380,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,경남,지리산반달작은도서관 ,0,0, ,0,0,0,0,1,1,0,800,597,5746,0,0,75,20,1,1,0,1305,5,53,0,12,0,0,1000000,5000000,5500000,11500000,1,1,1,20,0,0,0
1656,경남,지리산한울문고,0,0,0,0,0,0,0,0, , ,0,0,2000,0,0,51,36,1,1,0,3650,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,경남,지산각(창녕고등학교 도서관),0,0,0,0,0,0,0,1,1,0,1316,516,9717,4,4,875,65,1,1,4,6480,18,60,1,8,1,0,5000000,22908600,1000000,28908600,1,1,4,8,2,2,60
1658,경남,지식충전소,0,0,1,0,0,711,0,1,0,0,3915,711,5790,0,0,114,20,1,1,2,6525,25,410,1,0,0,0,9292000,0,0,9292000,0,0,0,0,0,0,0
1659,경남,지혜누리(계창우리학교마을도서관),1,0,1,0,0,0,0,1,1,1,848,1135,10351,1,5,133,50,1,2,5,2700,45,45,1,0,1,0,4333000,4986000,1590000,10909000,1,2,2,70,3,3,135
1660,경남,진례작은도서관,1,0,1,1,20400000,0,2,1,1,1,2475,351,9912,0,0,140,40,1,1,1,3756,12,4200,1,0,0,0,730000,15306960,4363040,20400000,1,1,12,180,0,0,0
1661,경남,진사주공작은도서관,0,0,1,0,3000000,0,0,1,1,1,200,3,7296,0,0,60,12,1,1,0,1305,5,120,0,4,0,0,0,3000000,0,3000000,0,0,0,0,0,0,0
1662,경남,진영소망작은도서관,0,0,0,0,0,0,0,1,0,0,800,1000,5000,0,0,120,10,0,0,0,365,1,0,0,0,0,0,1000000,0,0,1000000,0,0,0,0,0,0,0
1663,경남,진주YWCA다문화작은도사관 단비,0,0,1,0,4000000,0,1,1,0,0,720,245,2000,0,0,92,42,1,1,0,350,2,80,1,4,0,1,3000000,0,0,3000000,1,1,15,150,3,16,400
1664,경남,진주여성회부설 달팽이어린이 도서관,0,0,1,0,850000,480,3,1,1,0,5600,739,12389,3,3,190,50,1,1,0,3000,10,864,2,20,1,0,8400000,16800000,10000000,35200000,1,5,50,500,3,12,1000
1665,경남,진해 자은3주공아파트문고,0,0,0,0,0,0,0,0, , ,0,0,2000,0,0,129,30,0,0,0,313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,경남,진해그루터기문고,0,0,0,0,0,0,0,1,1,0,9000,1000,13000,0,0,116,50,1,1,5,6260,20,400,1,0,0,0,5481319,0,560000,6041319,1,2,2,10,1,2,10
1667,경남,집현면 새마을문고,0,0,0,0,0,0,0,1,1,0,7963,119,6541,0,0,400,36,1,1,0,260,1,602,0,20,0,0,1000000,0,0,1000000,0,0,0,0,0,0,0
1668,경남,착한마음도서관,0,0,1,0,2000000,0,0,0, , ,0,350,7300,0,1,39,10,0,0,0,2504,8,0,1,1,0,0,2000000,1000000,1000000,4000000,0,0,0,0,0,0,0
1669,경남,참좋은작은도서관,0,0,1,0,5000000,360,1,1,1,0,1000,360,2719,20,20,85,10,1,1,0,2610,10,0,1,2,0,0,4000000,0,600000,4600000,1,1,16,192,0,0,0
1670,경남,창원다문화어린이도서관,0,0,1,0,10000000,0,2,1,1,0,5000,1000,14000,0,5,198,24,1,3,1,31300,100,1740,1,50,0,0,3000000,30000000,15000000,48000000,1,5,100,2000,10,300,7000
1671,경남,창원시아이세상장난감도서관,0,0,0,0,0,0,0,1,1,0,30600,1400,10205,3,26,198,30,1,6,1,66555,255,3450,5,35,2,1,20000000,156070513,88930000,265000513,1,12,576,6912,5,5,1250
1672,경남,책고래작은도서관,1,0,1,0,20400000,0,5,1,1,1,9375,1195,9529,0,4,193,20,1,1,1,2871,11,4200,1,8,1,0,5163000,14541000,6696000,26400000,1,1,8,120,15,178,2274
1673,경남,책놀이터어린이작은도서관,1,1,1,1,0,0,0,1,1,0,3500,390,10913,2,2,135,20,1,3,0,5220,20,1380,1,14,0,0,4300000,6000000,3000000,13300000,1,2,96,1920,3,240,9600
1674,경남,책동이마을문고,0,0,0,0,0,0,0,1,0,0,750,150,2250,0,0,60,35,1,1,2,2190,6,0,0,1,0,0,1100000,0,0,1100000,0,0,0,0,0,0,0
1675,경남,책마루도서관,0,0,1,0,6400000,0,0,1,1,0,3800,200,6600,0,0,157,18,1,1,0,2610,10,360,0,25,0,0,3400000,3000000,680000,7080000,1,0,0,0,1,1,40
1676,경남,책사랑작은도서관,0,0,1,0,0,0,0,1,1,0,5200,800,10800,0,5,414,50,1,2,1,21910,70,0,1,0,0,0,4000000,14400000,21000000,39400000,1,4,50,800,4,50,800
1677,경남,책사랑회내서마을도서관,0,0,1,0,2000000,179,0,1,0,0,18745,2013,20442,29,29,99,45,1,2,0,25040,80,6401,0,1,0,0,5651070,34855500,5733145,46239715,1,22,697,210,10,51,270
1678,경남,책읽는푸른마을도서관,0,0,1,0,0,235,1,1,1,0,3388,239,5915,0,4,100,30,1,1,0,9390,30,1630,0,48,0,2,4311000,0,6855000,11166000,1,12,272,1735,3,100,1200
1679,경남,천주평생교육센터,0,0,1,0,0,0,0,1,0,0,1500,1235,13784,0,8,102,30,1,2,2,1460,4,3666,2,0,1,0,6000000,30000000,9600000,45600000,1,6,53,134,17,53,2933
1680,경남,청어람아파트새마을문고,1,0,1,0,14200000,0,0,1,1,1,16573,540,13379,2,6,130,70,1,1,0,18270,70,2833,0,13,0,0,6000000,7200000,7200000,20400000,1,2,96,1440,7,336,8400
1681,경남,청학 작은도서관,0,0, ,0,0,0,0,1,1,0,500,200,1200,0,1,254,20,1,1,1,522,2,36,0,15,0,0,1000000,5000000,4500000,10500000,1,1,1,40,0,0,0
1682,경남,청학골새마을도서관,0,0,0,0,0,0,0,1,0,0,700,300,2100,0,1,144,18,0,0,0,365,1,30,0,5,0,0,0,0,500000,500000,0,0,0,0,0,0,0
1683,경남,초동작은도서관,0,0,0,0,0,0,0,1,1,0,200,500,2971,4,4,42,12,1,1,1,3650,10,27,1,1,0,0,5000000,0,200000,5200000,1,2,24,28,4,10,100
1684,경남,초록에뜰 작은도서관,0,0,1,0,0,100,0,0, , ,0,1500,3800,1,2,92,25,1,1,0,180,7,380,0,10,0,0,3600000,0,0,3600000,1,2,2,30,3,1,10
1685,경남,초전 해모로 루비채 2단지 북카페,0,0,0,0,0,0,0,0, , ,0,0,1010,0,0,127,50,0,0,0,1305,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,경남,초전푸르지오1단지작은도서관,0,0,1,0,6000000,0,0,1,0,0,18302,480,8214,0,0,69,25,1,1,0,15337,49,1440,0,10,0,0,7600000,5400000,1200000,14200000,1,3,14,90,6,18,198
1687,경남,칠원대동 새마을문고,0,0,1,0,1000000,100,0,1,0,0,500,200,3700,0,0,50,12,0,0,0,1305,5,150,0,2,0,0,1000000,600000,600000,2200000,0,0,0,0,0,0,0
1688,경남,캐슬작은도서관,1,0,1,0,20400000,0,0,1,1,1,3835,160,7078,0,6,85,22,1,1,1,9000,25,4200,1,0,0,0,1610410,15857920,6531670,24000000,0,0,0,0,0,0,0
1689,경남,코아루작은도서관,1,0,1,0,11000000,0,0,1,1,1,6500,1270,9180,2,2,113,70,1,1,0,13050,50,95,0,12,0,0,7400000,0,8400000,15800000,1,1,48,130,4,104,480
1690,경남,큰꿈 작은도서관,0,0,0,0,0,0,0,1,0,0,1500,900,2900,31,28,161,35,1,1,0,3130,10,50,1,6,1,0,2000000,2400000,1000000,5400000,1,2,210,2120,2,3,45
