지역,도서관명,상호대차 유무,순회사서 유무,지원 여부,지원인력,지원예산,지원장서,지원프로
부산 사하구,당리푸르지오 푸른나무도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 북구,대림작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 금정구,대우도서실,그렇지 않다,그렇지 않다,그렇다,0,1000000,0,0
부산 동구,더나눔작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 북구,덕천문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 동래구,동래 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 사하구,동매누리 작은도서관,그렇다,그렇지 않다,그렇다,0,0,0,0
부산 서구,동서남-BOOK 작은도서관,그렇다,그렇다,그렇다,0,0,100,0
부산 영도구,동일도서관,그렇지 않다,그렇지 않다,그렇다,0,0,100,0
부산 남구,동항작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 북구,동화와 시,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 남구,들꽃이야기 작은도서관,그렇지 않다,그렇다,그렇다,0,0,140,0
부산 수영구,디딤돌작은도서관,그렇지 않다,그렇다,그렇다,0,0,0,0
부산 남구,로뎀나무 아래 작은 도서관,그렇지 않다,그렇지 않다,그렇다,0,0,50,0
부산 기장군,롯데캐슬2차 북돋음터,그렇지 않다,그렇지 않다,그렇다,1,0,50,1
부산 수영구,르네상스 작은도서관,그렇지 않다,그렇다,그렇지 않다,0,0,0,0
부산 기장군,리슈빌도서관,그렇지 않다,그렇다,그렇다,1,0,360,0
부산 강서구,링컨타운책벌레작은도서관,그렇지 않다,그렇지 않다,그렇다,0,1000000,300,0
부산 동구,마실작은도서관,그렇지 않다,그렇지 않다,그렇다,1,3000000,0,0
부산 사하구,마하골 길벗 작은도서관,그렇다,그렇지 않다, ,0,0,0,0
부산 금정구,머드레작은도서관,그렇지 않다,그렇다,그렇다,0,6000000,0,0
부산 동래구,명륜도서관,그렇다,그렇다,그렇지 않다,0,0,0,0
부산 동래구,명륜동 새마을문고,그렇지 않다,그렇지 않다,그렇다,0,1500000,0,0
부산 사하구,명성도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 동래구,명장2동 새마을문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 사상구,모라1동 작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 사하구,모모작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 부산진구,몬테소리작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 사하구,몰운대그린비치아파트 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 해운대구,무정도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 사하구,무지개 작은도서관,그렇다,그렇지 않다,그렇다,0,0,0,0
부산 남구,문현마을문고,그렇지 않다,그렇지 않다,그렇다,0,0,165,0
부산 연제구,물만골,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 해운대구,미리내 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 금정구,미리내작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 중구,민들레작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,47,0
부산 수영구,바람길작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 해운대구,바퀴달린 그림책 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,1
부산 해운대구,반송2동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2600000,0,0
부산 해운대구,반송문고,그렇지 않다,그렇다,그렇다,0,0,60,1
부산 해운대구,반송온누리교회작은도서관,그렇지 않다,그렇다,그렇다,1,0,0,0
부산 해운대구,반여 꿈꾸는 어린이 도서관,그렇지 않다,그렇다,그렇다,0,0,0,1
부산 해운대구,반여1동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2800000,0,0
부산 해운대구,반여2동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2300000,0,0
부산 해운대구,반여3동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2300000,0,0
부산 해운대구,반여4동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2700000,0,0
부산 연제구,배산작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 동구,범일프로버 도서관,그렇지 않다,그렇지 않다,그렇다,0,0,60,0
부산 부산진구,범천작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 동래구,법륜지혜 작은도서관,그렇지 않다,그렇다,그렇다,0,0,300,2
부산 중구,보수동책방골목어린이도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 동래구,복산동 새마을문고,그렇지 않다,그렇지 않다,그렇다,0,0,124,2
부산 서구,부민작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 동래구,부산 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,100,0
부산 부산진구,부산광역시교육청 작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 부산진구,부산시사립문고회문고,그렇지 않다,그렇지 않다,그렇다,0,0,100,0
부산 남구,부산시여성회관 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 연제구,부산의료원 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 부산진구,부산진사립문고협회 문고,그렇지 않다,그렇지 않다,그렇다,0,0,50,0
부산 부산진구,부암3동작은도서관,그렇지 않다,그렇다, ,0,0,0,0
부산 동래구,북돋움 작은도서관,그렇다,그렇지 않다,그렇지 않다,0,0,0,0
부산 사하구,북세통(book을 통한 세상과의 소통),그렇지 않다,그렇다,그렇다,1,0,159,0
부산 남구,북조아 작은 도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,2
부산 해운대구,북카페 하늘정원,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 남구,브니엘 학습관 문고,그렇지 않다,그렇지 않다,그렇다,0,0,60,0
부산 부산진구,비발디작은도서관(2012.4.27 등록),그렇지 않다,그렇지 않다,그렇다,1,0,43,0
부산 부산진구,비전도서관,그렇지 않다,그렇지 않다,그렇다,0,0,200,0
부산 해운대구,비전작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,60,0
부산 사하구,사랑나눔 작은도서관,그렇다,그렇다,그렇다,1,0,120,3
부산 부산진구,사랑방마실,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 북구,사랑의 문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 동래구,사랑의샘 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,150,1
부산 사상구,사상 작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 동래구,사직1동 새마을문고,그렇지 않다,그렇지 않다,그렇다,0,1500000,0,0
부산 동래구,사직3동 새마을문고,그렇지 않다,그렇지 않다,그렇다,0,0,244,0
부산 사하구,사하마을문고,그렇지 않다,그렇지 않다,그렇다,0,0,40,0
부산 남구,산성교회문고,그렇지 않다,그렇지 않다,그렇다,0,0,250,0
부산 사하구,새벗작은도서관,그렇지 않다,그렇다,그렇다,2,0,200,2
부산 사하구,새사랑 작은 도서관,그렇다,그렇다,그렇다,1,0,120,3
부산 해운대구,새소망작은도서관,그렇지 않다,그렇다,그렇다,0,0,100,0
부산 남구,샘터꿈의도서관,그렇지 않다,그렇지 않다,그렇다,0,0,320,0
부산 남구,샘터작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,100,0
부산 서구,서구문화원작은도서관,그렇지 않다,그렇다,그렇다,0,0,0,0
부산 금정구,서동골책놀이터문고,그렇지 않다,그렇지 않다,그렇다,1,1100000,2,0
부산 금정구,서동작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 기장군,서연관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 기장군,서희스타힐스작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,881,0
부산 동래구,센터럴파크 작은도서관,그렇지 않다,그렇다,그렇다,1,0,213,18
부산 기장군,센트럴작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 금정구,소정꿈나무작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 남구,솔로몬 도서관,그렇지 않다,그렇지 않다,그렇다,4,0,250,0
부산 서구,송도바다 작은도서관,그렇지 않다,그렇다,그렇지 않다,0,0,0,0
부산 서구,송도제일교회문고,그렇지 않다,그렇지 않다,그렇다,0,0,50,0
부산 해운대구,송정2휴먼시아작은도서관,그렇지 않다,그렇다,그렇다,0,3000000,0,0
부산 해운대구,송정도서관,그렇지 않다,그렇다,그렇다,1,0,200,0
부산 동구,수정중앙문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 부산진구,숨바꼭질 작은도서관,그렇지 않다,그렇다,그렇다,0,3000000,200,0
부산 해운대구,스위첸작은도서관,그렇지 않다,그렇다,그렇다,0,0,300,0
부산 강서구,시민책방작은도서관,그렇지 않다,그렇다,그렇지 않다,0,0,0,0
부산 북구,시온성 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 부산진구,신개금엘지작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 기장군,신동아파밀리에도서실,그렇지 않다,그렇지 않다,그렇다,0,0,400,2
부산 해운대구,신일 꿈나무 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 사하구,신평꿈꾸는작은도서관,그렇다,그렇지 않다,그렇다,0,0,0,0
부산 해운대구,아이를사랑하는작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 연제구,아이마루 작은도서관,그렇지 않다,그렇다,그렇다,1,0,135,1
부산 강서구,아인슈타인타운책벌레작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,400,0
부산 동래구,안락2동 새마을문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 부산진구,양정2동작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 해운대구,어깨동무책방,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 서구,어린왕자 작은도서관,그렇지 않다,그렇지 않다,그렇다,3,1000000,200,1
부산 서구,어린이&가족도서관 꿈꾸는 글나라,그렇지 않다,그렇다,그렇다,0,0,142,2
부산 부산진구,어린이도서관동화랑놀자,그렇지 않다,그렇지 않다,그렇다,0,3000000,100,0
부산 서구,어울림 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 영도구,어울림마당작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 해운대구,어진이작은도서관,그렇지 않다,그렇다,그렇다,1,0,0,0
부산 사상구,엄궁 쌈지 작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 강서구,에디슨타운책벌레작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,200,0
부산 사하구,에코작은도서관,그렇지 않다,그렇다,그렇다,0,0,0,0
부산 연제구,연산3동 새마을문고 밤골 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 연제구,연산4동새마을문고해뜰작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 연제구,연제가족도서원,그렇지 않다,그렇다,그렇다,0,0,450,0
부산 부산진구,연지동작은도서관(2012.9.6 개관),그렇지 않다,그렇다, ,0,0,0,0
부산 사상구,열린 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 부산진구,열린도서관,그렇지 않다,그렇지 않다,그렇다,0,0,200,1
부산 부산진구,열린문도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 영도구,영선2동 풀잎작은도서관,그렇다,그렇다,그렇다,0,0,0,0
부산 기장군,예닮책마을,그렇지 않다,그렇다,그렇지 않다,0,0,0,0
부산 금정구,예일솔로몬문고,그렇지 않다,그렇다,그렇다,1,1100000,600,4
부산 북구,오뚜기 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,3500000,0,2
부산 사하구,옥토어린이문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 동래구,온고지신 작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 동래구,온천1동 새마을문고,그렇지 않다,그렇지 않다,그렇다,0,1425000,0,0
부산 동래구,온천2동 새마을문고,그렇지 않다,그렇지 않다,그렇다,0,1500000,0,0
부산 해운대구,우1동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,3400000,0,1
부산 연제구,우리동네작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,180,0
부산 사하구,원더풀 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 연제구,월드메르디앙 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 금정구,유니세프 작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 북구,율리작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,50,0
부산 사하구,은항쉐마도서관,그렇지 않다,그렇지 않다,그렇다,0,0,250,0
부산 영도구,은혜도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 금정구,이야기동동 작은도서관,그렇지 않다,그렇다,그렇다,1,3800000,0,0
부산 기장군,이진캐스빌블루1차,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 연제구,인문학 북카페 동행,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
부산 동래구,인성 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 동래구,일곱빛깔 작은도서관,그렇지 않다,그렇다,그렇다,0,0,50,1
부산 동래구,일희망 작은도서관,그렇지 않다,그렇다,그렇다,0,3000000,0,0
부산 남구,작은나무숲,그렇지 않다,그렇다,그렇다,1,0,20,0
부산 부산진구,작은도서관 꿈자람,그렇지 않다,그렇지 않다,그렇다,0,3000000,6445,1
부산 남구,작은여울 도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 해운대구,작은인문학도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 해운대구,재반작은도서관,그렇지 않다,그렇다,그렇다,1,0,0,0
부산 해운대구,재송1동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2300000,0,0
부산 해운대구,재송2동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2600000,0,0
부산 영도구,절영 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,1000,0
부산 기장군,정관동일2차 북카페,그렇지 않다,그렇지 않다,그렇다,0,25000000,2300,0
부산 기장군,정관휴먼시아2단지 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,370,0
부산 해운대구,좌1동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2300000,0,0
부산 해운대구,좌2동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2300000,0,0
부산 해운대구,좌3동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2800000,0,0
부산 해운대구,좌4동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2400000,0,0
부산 사상구,주례쌈지작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
부산 해운대구,중1동새마을작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2600000,0,0
부산 해운대구,지식의 창고 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,56,1
부산 금정구,지혜의 샘,그렇지 않다,그렇지 않다,그렇다,0,1000000,0,0
부산 부산진구,지혜의 샘 문고,그렇지 않다,그렇다,그렇지 않다,0,0,0,0
부산 서구,짬짬이 작은도서관,그렇지 않다,그렇다,그렇다,0,0,0,0
부산 부산진구,찬누리작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2000000,0,0
부산 남구,참사랑도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
부산 중구,책갈피 작은도서관,그렇지 않다,그렇다, ,0,0,0,0
